chrom	start	end	NaiveCD4	NaiveCD8	nB	NK	PC	Mono	M0	M1	M2	iDC	mDC	PMN	cm8	em8	Eo	Tregs	em4	ed8	Mg	cm4	Er	mB	shouldbechrom	pos
chr1	923177	923179	0.7323333333333334	0.8086666666666668	0.7496666666666667	0.7033333333333333	0.19700000000000004	0.555	0.568	0.5870000000000001	0.6716666666666667	0.6479999999999999	0.5505	0.4786666666666666	0.6799999999999999	0.6699999999999999	0.506	0.637	0.5465	0.5445	0.7205	0.5635	0.6395	0.5795	chr1	923178	chr1	923177	923179	0.137125	0.04062500000000002	-0.06633333333333324	-0.09533333333333338	-0.17166666666666675	0.06277777777777782	0.07350000000000001	-0.042999999999999934	0.09250000000000004	0.09050000000000002	-0.03299999999999992	0.137125	-0.17166666666666675	0.007972222222222243
chr1	923217	923219	0.18833333333333327	0.23199999999999998	0.13366666666666668	0.15433333333333332	0.008666666666666668	0.07666666666666666	0.13866666666666666	0.09800000000000003	0.023666666666666662	0.0445	0.05	0.07400000000000001	0.1835	0.14550000000000002	0.0485	0.16249999999999998	0.0815	0.07500000000000001	0.16749999999999998	0.11599999999999999	0.1885	0.098	chr1	923218	chr1	923217	923219	0.08462499999999996	0.08749999999999998	0.008166666666666655	-0.025833333333333347	-0.06950000000000002	0.04794444444444443	0.04649999999999997	-0.02100000000000002	0.08749999999999998	0.08099999999999997	0.01699999999999996	0.08749999999999998	-0.06950000000000002	0.03126388888888886
chr1	923234	923236	0.6986666666666667	0.6	0.524	0.501	0.01966666666666667	0.195	0.452	0.3806666666666667	0.43333333333333335	0.27	0.3085	0.222	0.6125	0.4365	0.43200000000000005	0.5215000000000001	0.5105	0.333	0.6060000000000001	0.4705	0.5660000000000001	0.33	chr1	923235	chr1	923234	923236	0.23512500000000006	0.17525000000000007	0.020500000000000074	-0.17716666666666658	-0.0784999999999999	0.0910555555555556	0.05100000000000005	-0.09099999999999996	0.1885000000000001	0.01100000000000012	0.08500000000000008	0.23512500000000006	-0.17716666666666658	0.04643308080808088
chr1	923333	923335	0.02066666666666667	0.04766666666666667	0.199	0.03333333333333333	0.006999999999999999	0.036333333333333336	0.172	0.06366666666666666	0.09266666666666667	0.013500000000000002	0.0	0.007666666666666665	0.0525	0.012	0.141	0.0245	0.06949999999999999	0.0305	0.0415	0.041	0.111	0.08349999999999999	chr1	923334	chr1	923333	923335	-0.073625	-0.03876666666666668	-0.008833333333333332	0.0038333333333333344	-0.02316666666666667	-0.04327777777777777	-0.016499999999999994	-0.028	-0.0059999999999999975	-0.044999999999999984	0.0125	0.0125	-0.073625	-0.024257828282828284
chr1	923409	923411	0.011	0.0	0.03333333333333333	0.0	0.008333333333333333	0.008333333333333333	0.016666666666666666	0.016	0.0	0.0	0.0	0.006000000000000001	0.043	0.0215	0.013500000000000002	0.04	0.028	0.045	0.0225	0.0095	0.0305	0.0	chr1	923410	chr1	923409	923411	0.024375	0.0323125	0.04	0.029	0.04	0.023222222222222224	0.0305	-0.003000000000000003	-0.0049999999999999975	0.012000000000000005	0.018500000000000003	0.04	-0.0049999999999999975	0.02199179292929293
chr1	923485	923487	0.0	0.012000000000000002	0.012000000000000002	0.0	0.008666666666666668	0.0	0.013333333333333334	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0165	0.023	0.0	0.0525	0.0	0.02	0.0	chr1	923486	chr1	923485	923487	0.00875	-6.250000000000006e-05	0.0165	0.0165	0.004499999999999999	0.00038888888888889	0.0165	0.0165	0.0165	-0.006499999999999999	0.0165	0.0165	-0.006499999999999999	0.00964330808080808
chr1	923493	923495	0.037333333333333336	0.10233333333333333	0.050333333333333334	0.03166666666666667	0.007666666666666665	0.045000000000000005	0.033666666666666664	0.06566666666666666	0.028333333333333332	0.012	0.0	0.034	0.014	0.024	0.015	0.0	0.0455	0.0105	0.0605	0.029500000000000005	0.0265	0.0155	chr1	923494	chr1	923493	923495	-0.025625	-0.033875	-0.03166666666666667	-0.037333333333333336	-0.10233333333333333	-0.034	-0.029500000000000005	-0.014	-0.0105	-0.0455	-0.024	-0.0105	-0.10233333333333333	-0.03530303030303031
chr1	923694	923696	0.018000000000000002	0.0	0.017666666666666667	0.0	0.017333333333333336	0.0	0.009000000000000001	0.05866666666666667	0.0	0.0	0.0	0.0	0.0	0.0235	0.0	0.015	0.022	0.0285	0.0	0.023	0.0	0.02	chr1	923695	chr1	923694	923696	-0.002857142857142857	0.0023124999999999986	0.015	-0.003000000000000003	0.015	0.015	-0.008	0.015	-0.013500000000000002	-0.007000000000000003	-0.0085	0.015	-0.013500000000000002	0.00176866883116883
chr1	923705	923707	0.0	0.01833333333333333	0.0	0.0	0.048	0.0	0.008666666666666668	0.011	0.0	0.0	0.0	0.0	0.019000000000000003	0.0215	0.0	0.006999999999999999	0.027000000000000003	0.052000000000000005	0.0	0.026000000000000002	0.0	0.013	chr1	923706	chr1	923705	923707	-0.01425	0.003312499999999999	0.006999999999999999	0.006999999999999999	-0.011333333333333334	0.006999999999999999	-0.019	-0.012000000000000005	-0.045000000000000005	-0.020000000000000004	-0.0145	0.006999999999999999	-0.045000000000000005	-0.01016098484848485
chr1	923737	923739	0.0	0.009666666666666664	0.006666666666666667	0.0	0.07033333333333333	0.0	0.0	0.026000000000000002	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.014	0.006	0.006	0.0	0.0	0.0	0.0135	chr1	923738	chr1	923737	923739	-0.01825	0.009124999999999998	0.014	0.014	0.004333333333333333	0.014	0.014	0.014	0.007999999999999998	0.007999999999999998	0.0009999999999999974	0.014	-0.01825	0.0074734848484848465
chr1	923741	923743	0.004	0.005	0.012000000000000002	0.0	0.15366666666666665	0.0	0.02766666666666667	0.02733333333333333	0.0	0.0	0.0	0.0	0.006	0.032	0.0	0.006999999999999999	0.040999999999999995	0.021	0.0	0.0215	0.022	0.0215	chr1	923742	chr1	923741	923743	-0.06050000000000001	-0.003312500000000001	0.006999999999999999	0.0029999999999999988	0.0019999999999999987	0.002111111111111109	-0.014500000000000002	0.0009999999999999992	-0.014	-0.034	-0.025	0.006999999999999999	-0.06050000000000001	-0.012381944444444447
chr1	923760	923762	0.0	0.005333333333333333	0.0	0.0	0.021666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.006999999999999999	0.0075	0.0205	0.0	0.0155	0.013	0.005	chr1	923761	chr1	923760	923762	-0.0023750000000000004	0.006999999999999999	0.006999999999999999	0.006999999999999999	0.0016666666666666661	0.0041111111111111105	-0.0085	0.006999999999999999	-0.013500000000000002	-0.0005000000000000004	0.0009999999999999992	0.006999999999999999	-0.013500000000000002	0.0009002525252525245
chr1	923856	923858	0.0	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.008666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.006500000000000001	0.0	0.0	0.0	0.0	chr1	923857	chr1	923856	923858	0.01	0.00525	0.01	0.01	0.01	0.01	0.01	0.01	0.0035	0.01	0.01	0.01	0.0035	0.008977272727272726
chr1	923858	923860	0.0	0.0	0.006666666666666667	0.0	0.0	0.0	0.017666666666666667	0.011333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095	0.0	0.0	0.0055000000000000005	0.0	0.0	0.0	chr1	923859	chr1	923858	923860	0.006999999999999999	0.0040625	0.0095	0.0095	0.0095	0.008277777777777778	0.0095	0.0095	0.0095	0.0095	0.0095	0.0095	0.0040625	0.008667297979797978
chr1	923987	923989	0.0	0.0	0.0	0.005333333333333333	0.0	0.015	0.0	0.01966666666666667	0.0	0.0	0.0	0.0	0.0	0.0075	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	chr1	923988	chr1	923987	923989	0.008	0.0014999999999999994	0.002666666666666667	0.008	0.008	0.008	0.008	0.008	0.008	0.008	0.0005000000000000004	0.008	0.0005000000000000004	0.006242424242424243
chr1	923998	924000	0.0	0.0	0.0	0.005666666666666667	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.012333333333333337	0.0	0.0	0.0	0.012	0.006500000000000001	0.0	0.0	0.0	0.0	0.011	chr1	923999	chr1	923998	924000	0.00925	0.0091875	0.006333333333333333	0.012	0.012	0.007888888888888891	0.012	0.012	0.012	0.0055	0.012	0.012	0.0055	0.010014520202020202
chr1	924043	924045	0.005333333333333333	0.0	0.0	0.0	0.0033333333333333327	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013500000000000002	0.0	0.0	0.0	0.0	0.0	0.0	chr1	924044	chr1	924043	924045	0.012250000000000002	0.009937500000000002	0.013500000000000002	0.008166666666666671	0.013500000000000002	0.013500000000000002	0.013500000000000002	0.013500000000000002	0.013500000000000002	0.013500000000000002	0.013500000000000002	0.013500000000000002	0.008166666666666671	0.012577651515151516
chr1	924083	924085	0.0	0.0	0.0	0.0	0.0	0.0	0.009666666666666664	0.0	0.0	0.0	0.0	0.010333333333333332	0.0	0.0	0.0	0.006500000000000001	0.0	0.0	0.0	0.0	0.0	0.0	chr1	924084	chr1	924083	924085	0.006500000000000001	0.004687500000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.0030555555555555557	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.0030555555555555557	0.00602209595959596
chr1	924092	924094	0.0	0.0	0.0	0.0	0.003666666666666667	0.0	0.009666666666666664	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0085	0.0	0.006999999999999999	0.0	0.0	0.005	0.0	chr1	924093	chr1	924092	924094	0.007125	0.003125000000000001	0.0085	0.0085	0.0085	0.007388888888888889	0.0085	0.0085	0.0015000000000000011	0.0085	0.0085	0.0085	0.0015000000000000011	0.0071489898989899
chr1	924115	924117	0.0	0.013333333333333334	0.005333333333333333	0.004333333333333334	0.0	0.0	0.0	0.00933333333333333	0.0	0.0	0.0	0.008	0.013500000000000002	0.0	0.0	0.015	0.0	0.0	0.006	0.0	0.0	0.0	chr1	924116	chr1	924115	924117	0.013	0.01325	0.010666666666666668	0.015	0.001666666666666667	0.011	0.015	0.0014999999999999994	0.015	0.015	0.015	0.015	0.0014999999999999994	0.011462121212121212
chr1	924125	924127	0.003666666666666667	0.012000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006999999999999999	0.0	0.0085	0.0	0.0	0.006	0.0	0.0	0.0	chr1	924126	chr1	924125	924127	0.0085	0.0085	0.0085	0.0048333333333333344	-0.0035000000000000014	0.007166666666666668	0.0085	0.0085	0.0085	0.0085	0.0015000000000000011	0.0085	-0.0035000000000000014	0.006318181818181819
chr1	924149	924151	0.007666666666666665	0.027999999999999997	0.009666666666666664	0.0	0.0	0.0	0.008666666666666668	0.02766666666666667	0.0	0.0	0.0	0.0	0.0255	0.014	0.0	0.0195	0.0115	0.0245	0.006	0.006	0.0	0.0205	chr1	924150	chr1	924149	924151	0.01075	0.0126875	0.0195	0.011833333333333336	-0.0085	0.018166666666666668	0.0135	-0.006000000000000003	-0.005000000000000001	0.008	0.0055000000000000005	0.0195	-0.0085	0.0073124999999999996
chr1	924159	924161	0.0	0.0	0.0	0.0	0.012333333333333337	0.011	0.0	0.010666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.017	0.0	0.0235	chr1	924160	chr1	924159	924161	-0.004500000000000002	0.0019375	0.006	0.006	0.006	0.006	-0.011	0.006	0.006	0.006	0.006	0.006	-0.011	0.0031306818181818176
chr1	924175	924177	0.004	0.011	0.009000000000000001	0.0	0.0	0.0	0.0	0.006666666666666667	0.0	0.0	0.0	0.0	0.012	0.013999999999999999	0.0	0.0115	0.011	0.0315	0.0	0.005	0.0	0.0075	chr1	924176	chr1	924175	924177	0.00625	0.01025	0.0115	0.0075	0.0004999999999999987	0.0115	0.0065	-0.0005000000000000004	-0.02	0.0004999999999999987	-0.0025000000000000005	0.0115	-0.02	0.0028636363636363638
chr1	924190	924192	0.0	0.0	0.005	0.004333333333333334	0.012333333333333337	0.003666666666666667	0.009666666666666664	0.012000000000000002	0.009000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.006500000000000001	0.0	0.0105	0.0	0.0115	0.0	0.026500000000000003	chr1	924191	chr1	924190	924192	-0.006625000000000001	6.250000000000006e-05	0.0021666666666666666	0.006500000000000001	0.006500000000000001	0.006500000000000001	-0.004999999999999999	0.006500000000000001	-0.004	0.006500000000000001	0.006500000000000001	0.006500000000000001	-0.006625000000000001	0.0023276515151515157
chr1	924236	924238	0.004	0.0	0.0	0.0	0.0026666666666666666	0.0	0.009000000000000001	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.006999999999999999	0.005	0.0	0.0	chr1	924237	chr1	924236	924238	0.02	0.01725	0.021	0.017	0.021	0.019444444444444445	0.016	0.021	0.021	0.021	0.021	0.021	0.016	0.019608585858585856
chr1	924239	924241	0.007666666666666665	0.0	0.0	0.0	0.016	0.0	0.008666666666666668	0.0	0.0	0.0	0.0	0.003666666666666667	0.0	0.005	0.0	0.0075	0.0	0.006500000000000001	0.0	0.005	0.005	0.0	chr1	924240	chr1	924239	924241	0.0014999999999999994	0.005875	0.0075	-0.00016666666666666653	0.0075	0.0051666666666666675	0.0025	0.0075	0.0009999999999999992	0.0075	0.0025	0.0075	-0.00016666666666666653	0.004397727272727273
chr1	924273	924275	0.008666666666666668	0.0	0.0	0.005	0.033666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105	0.009000000000000001	0.0	0.017	0.011	0.0255	0.006500000000000001	0.011	0.0	0.0035	chr1	924274	chr1	924273	924275	0.003500000000000003	0.017	0.012	0.008333333333333333	0.017	0.015555555555555557	0.006	0.006500000000000001	-0.008499999999999997	0.006	0.008	0.017	-0.008499999999999997	0.00830808080808081
chr1	924276	924278	0.004	0.005333333333333333	0.009666666666666664	0.0	0.11366666666666668	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.005	0.01	0.0	0.015	0.017	0.014	0.0	0.0	0.005	0.0225	chr1	924277	chr1	924276	924278	-0.036875000000000005	0.013500000000000002	0.015	0.011	0.009666666666666669	0.01388888888888889	0.015	0.010000000000000002	0.0010000000000000026	-0.002	0.005000000000000001	0.015	-0.036875000000000005	0.005016414141414141
chr1	924278	924280	0.0	0.0	0.0	0.0	0.023000000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333333333333327	0.005	0.0095	0.0	0.006	0.0	0.006999999999999999	0.0	0.0	0.0	0.005	chr1	924279	chr1	924278	924280	-0.003875	0.006	0.006	0.006	0.006	0.004888888888888889	0.006	0.001	-0.0009999999999999992	0.006	-0.0035	0.006	-0.003875	0.0030467171717171713
chr1	924284	924286	0.008666666666666668	0.005333333333333333	0.0	0.0	0.021666666666666667	0.0	0.005666666666666667	0.0	0.0	0.0	0.0	0.0	0.025	0.019	0.0	0.006	0.0275	0.0325	0.0	0.005	0.0	0.0155	chr1	924285	chr1	924284	924286	-0.006	0.0049375	0.006	-0.002666666666666668	0.000666666666666667	0.006	0.001	-0.019000000000000003	-0.026500000000000003	-0.0215	-0.013000000000000001	0.006	-0.026500000000000003	-0.0063693181818181835
chr1	924313	924315	0.0	0.021666666666666667	0.0	0.004666666666666665	0.06566666666666666	0.0	0.0	0.010333333333333332	0.0	0.0	0.0	0.0	0.005	0.0105	0.0	0.006500000000000001	0.0275	0.0125	0.0135	0.0	0.0085	0.0075	chr1	924314	chr1	924313	924315	-0.020000000000000004	0.004562500000000001	0.0018333333333333344	0.006500000000000001	-0.015166666666666669	0.0016111111111111118	0.006500000000000001	0.0015000000000000007	-0.006	-0.021	-0.004	0.006500000000000001	-0.021	-0.003969065656565657
chr1	924346	924348	0.004333333333333334	0.007666666666666665	0.004666666666666665	0.0	0.01833333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.027000000000000003	0.0	0.006	0.022000000000000002	0.039000000000000014	0.0	0.011000000000000001	0.01	0.016	chr1	924347	chr1	924346	924348	-0.006625000000000001	0.006	0.006	0.0016666666666666661	-0.0016666666666666661	0.0037777777777777783	-0.004999999999999999	-0.009000000000000001	-0.033000000000000015	-0.016	-0.021000000000000005	0.006	-0.033000000000000015	-0.006804292929292932
chr1	924371	924373	0.0	0.0	0.02066666666666667	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.006	0.0	0.006999999999999999	0.0	0.0	0.0	0.0	chr1	924372	chr1	924371	924373	-0.0017499999999999998	0.0039375	0.006	0.006	0.006	0.006	0.006	0.001	-0.0009999999999999992	0.006	0.006	0.006	-0.0017499999999999998	0.0040170454545454546
chr1	924405	924407	0.0	0.0	0.0	0.0	0.013999999999999999	0.0	0.0	0.013333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006500000000000001	0.016	0.006999999999999999	0.0	0.0	0.0	0.0095	chr1	924406	chr1	924405	924407	-0.0011249999999999993	0.004	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	-0.0004999999999999987	-0.0095	0.006500000000000001	0.006500000000000001	-0.0095	0.003488636363636363
chr1	924435	924437	0.004	0.0	0.005333333333333333	0.017666666666666667	0.042666666666666665	0.0	0.008666666666666668	0.013333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006500000000000001	0.0	0.0215	0.0	0.004	0.0	0.0	chr1	924436	chr1	924435	924437	-0.011500000000000002	0.0023750000000000004	-0.011166666666666668	0.0025000000000000005	0.006500000000000001	0.006500000000000001	0.0025000000000000005	0.006500000000000001	-0.014999999999999998	0.006500000000000001	0.006500000000000001	0.006500000000000001	-0.014999999999999998	0.0002007575757575759
chr1	924438	924440	0.01666666666666667	0.007666666666666665	0.0	0.017666666666666667	0.05833333333333333	0.004333333333333334	0.008333333333333333	0.006666666666666667	0.0	0.0	0.0	0.0	0.0	0.027999999999999997	0.0	0.006500000000000001	0.005	0.0495	0.0	0.011	0.0	0.009000000000000001	chr1	924439	chr1	924438	924440	-0.017625000000000002	0.002875	-0.011166666666666668	-0.010166666666666671	-0.0011666666666666655	0.006500000000000001	-0.0045000000000000005	0.006500000000000001	-0.043	0.0015000000000000007	-0.0215	0.006500000000000001	-0.043	-0.008340909090909092
chr1	924461	924463	0.004	0.02466666666666667	0.0	0.0	0.01866666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.011	0.0	0.0	0.0	0.011000000000000001	0.0	0.0095	chr1	924462	chr1	924461	924463	0.0016250000000000017	0.011	0.011	0.007000000000000001	-0.013666666666666669	0.011	1.7347234759768067e-18	0.005000000000000001	0.011	0.011	0.011	0.011	-0.013666666666666669	0.005996212121212121
chr1	924508	924510	0.003666666666666667	0.025333333333333336	0.018333333333333337	0.0	0.006333333333333333	0.0	0.0	0.007666666666666665	0.0	0.0	0.0	0.0	0.036500000000000005	0.0475	0.0	0.0105	0.0255	0.0435	0.0	0.0095	0.0	0.026500000000000003	chr1	924509	chr1	924508	924510	-0.005375000000000003	0.0090625	0.0105	0.0068333333333333345	-0.014833333333333337	0.0105	0.0009999999999999992	-0.026	-0.033	-0.015	-0.037000000000000005	0.0105	-0.037000000000000005	-0.008482954545454545
chr1	924516	924518	0.003666666666666667	0.02233333333333333	0.005666666666666667	0.0	0.02	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0285	0.0395	0.0	0.0075	0.013500000000000002	0.015	0.0085	0.01	0.0	0.013	chr1	924517	chr1	924516	924518	-0.0053750000000000004	0.0054375	0.0075	0.0038333333333333327	-0.014833333333333334	0.005611111111111111	-0.0025000000000000005	-0.021	-0.0075000000000000015	-0.006000000000000003	-0.032	0.0075	-0.032	-0.006075126262626263
chr1	924522	924524	0.0	0.012000000000000002	0.008666666666666668	0.0	0.016	0.0	0.014333333333333332	0.021666666666666667	0.0	0.0	0.0	0.0	0.022000000000000002	0.015	0.0	0.01	0.0	0.006	0.0	0.0	0.004	0.01	chr1	924523	chr1	924522	924524	-0.0017500000000000016	0.0032500000000000003	0.01	0.01	-0.0020000000000000018	0.009111111111111113	0.01	-0.012	0.004	0.01	-0.004999999999999999	0.01	-0.012	0.0032373737373737376
chr1	924531	924533	0.0	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.016	0.0	0.0	0.0	0.0	0.040999999999999995	0.006999999999999999	0.0	0.006500000000000001	0.0	0.0	0.0	0.0	0.0	0.0085	chr1	924532	chr1	924531	924533	0.004375	-0.0004999999999999996	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	0.006500000000000001	-0.0345	0.006500000000000001	0.006500000000000001	-0.0004999999999999987	0.006500000000000001	-0.0345	0.0013068181818181816
chr1	924543	924545	0.009333333333333334	0.023000000000000003	0.008666666666666668	0.0	0.0	0.0	0.01966666666666667	0.008666666666666668	0.0	0.0	0.0	0.0	0.018000000000000002	0.0	0.0	0.024	0.0	0.0	0.0055000000000000005	0.0155	0.004	0.0	chr1	924544	chr1	924543	924545	0.02075	0.0186875	0.024	0.014666666666666666	0.0009999999999999974	0.021888888888888892	0.0085	0.0059999999999999975	0.024	0.024	0.024	0.024	0.0009999999999999974	0.01704482323232323
